  0.40157292737936090       0.39826211111723703       0.39566431937135671       0.39151021822215309       0.39442819707282145       0.39397022604653942       0.40898539886930907       0.40225172854648578       0.39286883489674751       0.40095298815485880     
  0.40265308574944086       0.39423355466143400       0.40599757707890044       0.40980223973258340       0.40038794489358520       0.40578442435528461       0.40320393988478775       0.39714310626195604       0.40935667446483309       0.40023848394839828     
  0.39170343333209878       0.39277866019407498       0.40400629490622719       0.39146082622296030       0.39537428511872041       0.39685082416010370       0.40445739547966186       0.40488778836651862       0.39377429356445270       0.39696632935428017     
  0.39232897184283694       0.40581781927823435       0.39074087783444322       0.39933343933073639       0.39768400032926160       0.40101375698770592       0.39092068274922176       0.40693891153495376       0.40149883293949579       0.39092974505852618     
  0.39391459101670095       0.39358069327857143       0.39033570144144625       0.39137020538881245       0.40460308251198446       0.40287431172801930       0.40666946718707736       0.39591447966862037       0.39112612613800746       0.39496570130720438     
  0.39809109549001104       0.40083657641716364       0.39900327118689882       0.39769389824982510       0.39250477741870560       0.40322225349455015       0.39229503832372170       0.40453968069785051       0.40033694511370571       0.40747417650386158     
  0.40381802378807535       0.39525031744524497       0.40099751033496095       0.40757525788461119       0.39699793159838698       0.39272192066824962       0.39720791571145680       0.40908188503806331       0.40204410978094124       0.39053962667917791     
  0.40749573266968397       0.40379167627227880       0.39276861373909017       0.39951881819086560       0.40752506150031936       0.39696370155550964       0.40743399771993732       0.39178780228161114       0.39383061753524312       0.40828568332526005     
  0.40392839473549508       0.39290475427526778       0.39962508255215534       0.40890695983246222       0.40703004053463993       0.39065253529071442       0.39501149977931543       0.39368074915519607       0.40136037359976978       0.39945142720649518     
  0.39012618800188636       0.40987565380404745       0.40326761224910262       0.39241803749457299       0.40887748173835647       0.39337911256287916       0.39859036585454405       0.39239264308565602       0.40808913827344845       0.40164177582932153     
